id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
10401,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uaine Purple Tops
51377,Men,Apparel,Bottomwear,Shorts,Khaki,Summer,2012.0,Casual,Myntra Men Khaki Shorts
15032,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,ADIDAS Women Stripes Blue Sweaters
58505,Women,Apparel,Dress,Dresses,Off White,Fall,2012.0,Casual,Tonga Women Printed Brown Dress
35441,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Doodle Girls Printed Peach Top
41571,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,AND Women Red Dress
21116,Women,Apparel,Topwear,Tops,Lavender,Fall,2011.0,Casual,s.Oliver Women Faded Lilac Top
41007,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Shorts
10062,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Puma Men Puma runhard tee Grey Tshirts
6616,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Spykar Men Linen Pink Shirt
53741,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant
9166,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Rafe Blue Jeans
44663,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Wills Lifestyle Women Brown Trousers
45411,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
28450,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Urban Yoga Women Grey Track Pants
27870,Women,Apparel,Topwear,Shirts,White,Fall,2012.0,Smart Casual,Scullers For Her Women White Striped Shirt
46814,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Skirt
43625,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Vero Moda Women Black Printed Shift Dress
15622,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Men AD Breakline OH Black Track Pants
14130,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Flying Machine Men Washed Black Jeans
6673,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Pegasus 27 White Grey Shoe
46277,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,109F Red & White A-Line Dress
35399,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Enroute Men Black Formal Shoes
20792,Men,Apparel,Topwear,Jackets,Beige,Fall,2011.0,Casual,Basics Men Beige Blazer Jacket
56847,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
11260,Women,Apparel,Bottomwear,Skirts,Green,Summer,2011.0,Casual,Palm Tree Kids Girl Sp Jace Sko Green Skirts
44406,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2012.0,Sports,Force 10 Men Brown Shoes
11236,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Low Rise Blue Jeans
52557,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans
30694,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
41588,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Shirt
56821,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,John Players Men Brown Shorts
54941,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Do u speak green Women Teal Top
27607,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2012.0,Casual,Scullers Men Cream Trousers
20715,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Smart Casual,Red Tape Men Black Leather Casual Shoes
38547,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Puma Men Grey Madison Classic Shoes
18917,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Levis Men Work Western Blue Shirt
40315,Unisex,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Casual,ADIDAS Unisex White Shoes
48488,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,French Connection Women Black Top
14114,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Jeans
9782,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,ADIDAS Men M Basic White Shorts
43506,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt
39263,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
42693,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Silver Sandals
27849,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Scullers For Her Red Polo T-shirt
19838,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Red Shirt
11340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans
54914,Women,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Do u speak green Women Printed Cream T-shirt
43598,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Angry Birds Men Charcoal T-shirt
27905,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Black Trousers
8725,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Black Shirts
44645,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Arrow Woman Beige Top
18571,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Sweater
19901,Women,Footwear,Shoes,Flats,Red,Fall,2011.0,Casual,Lotto Women Virtue Red Sandal
26813,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Striped Shirt
13236,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts
26822,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Highlander Men Olive Trousers
26814,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt
57853,Women,Footwear,Shoes,Heels,Green,Winter,2015.0,Casual,Catwalk Women Green Flats
4547,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Egoli White Black Shoe
43871,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Driving Power Lo Shoes
26864,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Top
17761,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2011.0,Formal,Buckaroo Men Ortiz Brown Semi Formal Shoe
41701,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,DC Comics Men Navy Blue Printed Shorts
37209,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Girls Blue Jeans
25542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wrangler Women Striper Tank Yellow Top
42713,Women,Footwear,Shoes,Flats,Black,Winter,2014.0,Casual,Rocia Women Black Sandals
41454,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Lee Cooper Men White Shoes
8914,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Future Cat Remix SF White Sports Shoes
3920,Men,Apparel,Bottomwear,Track Pants,Beige,Summer,2011.0,Casual,Urban Yoga Men's Yoga Beige Track Pant
57046,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Sheath Dress
43634,Women,Apparel,Dress,Dresses,Beige,Summer,2012.0,Casual,Vero Moda Women Beige Dress
22849,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes
4636,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Adi Stylite Low White Blue Shoe
17928,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Casual Black Track Pant
10262,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Black Trousers
9116,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Sports,Puma Women Ikonis 2 White Sports Shoes
32878,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Allen Solly Woman Striped Orange Top
9266,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts
10602,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Football Soccer Red Jerseys
57302,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Wedges
53732,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2014.0,Casual,Puma Women Green Supersuede Eco Casual Shoes
51586,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Wrangler Women Blue Giselle Jeans
4148,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Glide White Pink Shoe
18003,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men Training Polo Blue Tshirt
33246,Men,Apparel,Topwear,Shirts,Lavender,Spring,2013.0,Formal,Arrow Men Lavender Unstainable Slim Fit Shirt
8258,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2011.0,Sports,Puma Men's Calibre Convertible Orange Shoe
11725,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Lee Men Printed Orange Tshirts
21425,Women,Apparel,Topwear,Tops,Pink,Winter,2012.0,Casual,Roxy Women Pink Top
2288,Women,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Nike Women Black T-shirt
32429,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Training Black Shorts
29852,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Basics Men Dark Brown Trousers
59814,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Casual,United Colors of Benetton Men's Navy Blue Trousers
7239,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Abraim Black Shoe
40929,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
9077,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,2011.0,Sports,ADIDAS Women Pink Track Pants
26794,Men,Apparel,Topwear,Shirts,Grey,Summer,2013.0,Formal,Arrow Men Grey Shirt
26792,Men,Apparel,Topwear,Shirts,Blue,Summer,2013.0,Formal,Arrow Men Blue Striped Slim Fit Shirt
45949,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tokyo Talkies Women White Top
30949,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Cambric Top
6024,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Boat Neck Chest Print Green T-shirt
18572,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Puma Men Solid Blue Sweater
17015,Women,Footwear,Shoes,Flats,Green,Winter,2012.0,Casual,Rocia Women Green Flats
11439,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Navy Blue Top
26996,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Washed Black Jeans
45380,Women,Footwear,Shoes,Flats,Yellow,Winter,2012.0,Casual,Rocia Women Yellow Sandals
11305,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Custom Jeans
57989,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress
13392,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts
59676,Women,Footwear,Shoes,Heels,Olive,Winter,2012.0,Casual,Rocia Women Olive & Black Heels
27075,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
11971,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men Glow White Sports Shoes
7397,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe
37559,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Madagascar3 Girls Green Shorts
33967,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Black Top
11145,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple Shirts
20215,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Wrangler Men Flag Blue Sweater
9189,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Style Essentials Spykar Jeans Rns Blue Jeans
45786,Women,Footwear,Shoes,Flats,Maroon,Fall,2012.0,Casual,Senorita Women Maroon Sandals
58571,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men Black Shorts
28678,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Proline Men Black Track Pants
7595,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Nike Women Ten Blue White Shoe
52128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Washed Dress
15569,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Casual Red Flats
51471,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Denizen Men Black Jeans
48395,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,French Connection Men Black Trousers
40050,Men,Apparel,Topwear,Jackets,Yellow,Summer,2012.0,Casual,ADIDAS Men Yellow Kaka Jacket
17021,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Casual Black Sandal
2223,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women Stripe Black Track Pant
8063,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Formal Leather Black Shoe
35783,Women,Footwear,Shoes,Heels,Turquoise Blue,Summer,2012.0,Casual,Enroute Women Turquoise Blue Flats
20921,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011.0,Casual,Deni Yo Men Solid Olive Short
24858,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Formal,Mark Taylor Men White Striped Shirt
40483,Women,Footwear,Shoes,Sports Shoes,Pink,Fall,2012.0,Sports,Fila Women Pink Speed Lite Sports Shoes
12878,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Provogue Men Formal Black Formal Shoes
44748,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Dribble Shoes
51495,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
16393,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Levis Men Check Black Shirts
15466,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,Puma Men Mens Active Padded Vest Blue Jackets
9771,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,ADIDAS Men Adna Blue Jackets
9090,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Valle Black Casual Shoes
38333,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Hannah Montana Girls Yellow Printed Tops
59112,Men,Apparel,Topwear,Jackets,Olive,Summer,2012.0,Casual,Just Natural Men Olive Jacket
50665,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2016.0,Sports,Chromozome Men Navy Blue Soccer Shorts
30955,Women,Apparel,Topwear,Tops,Charcoal,Summer,2012.0,Ethnic,Fabindia Women Charcoal Grey Tussar Top
29786,Men,Apparel,Topwear,Tshirts,Green,Summer,2013.0,Casual,Basics Men Green Polo T-shirt
13073,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Shoes
13643,Women,Footwear,Shoes,Flats,Gold,Fall,2011.0,Casual,Carlton London Women Casual Yellow Sandals
34574,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Printed Black Top
52080,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue T-shirt
51509,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Women Navy Blue Jeans
21868,Girls,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Chhota Bheem Kids Girls Are You Game Pink Top
21590,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2011.0,Sports,Tribord Men Solid Brown Short
16020,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Turtle Solid Men Grey Trouser
3338,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Mumbai Indians White Polo T-shirt
11379,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors Of Benetton Women Winter Blue Top
16918,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
27917,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Brown Striped Trousers
13197,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Axis White Sports Shoes
13676,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Men Titan Sports Shoes
47240,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Playboy Men Purple Casual Shoes
19687,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Grey Washed Shorts
57209,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeans
20377,Women,Apparel,Topwear,Jackets,Pink,Fall,2011.0,Casual,Urban Yoga Women Solid Pink Jacket
39565,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats
40941,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pretty Pink Top
5456,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,Nike Men's Basic Woven Med Blue Short
44454,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Senorita Women Black Sandals
12212,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2013.0,Formal,Basics Men Brown Trousers
12344,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Reid & Taylor Men Solid Beige Trousers
26044,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,John Miller Men Pink Shirt
33101,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
41307,Girls,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Top
11267,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indigo Nation Men Black self structure Black Trousers
42692,Women,Footwear,Shoes,Flats,Grey,Winter,2012.0,Casual,Rocia Women Grey & Blue Sandals
11170,Men,Apparel,Topwear,Sweaters,Yellow,Fall,2011.0,Casual,Scullers Men Stripes Yellow Sweaters
19853,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt
5757,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Jealous 21 Women V Neck Blue Party Top
40323,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Black Twenty2yds Sports Shoes
46390,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Cargo Shorts
33353,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Formal Oxford Shoes
5761,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Jealous 21 Women's Pink Shorts
20353,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans
13672,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Levis Kids Blue Solid Jean
11074,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers Men Stripes Blue Sweaters
15013,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets
33241,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt
57191,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White Top
5767,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Sleevless Black V Nech Top
14695,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Basics Men Black Trousers
27555,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Black Shirt
4326,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Tantra Kid's Unisex Got It Pink Kidswear
18524,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,C Vox Women Solid 1351 Black Jacket
18541,Women,Footwear,Shoes,Flats,Red,Winter,2015.0,Casual,Catwalk Women  Red Casual Shoe
16219,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Puma Men ILP Black Sweater
53740,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Track Pant
4943,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kaleb White Brown Kidswear
33970,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Dress
42223,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Striped Top
53755,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Shorts
4983,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girl's Blenda White Pink Kidswear
8947,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Indigo Nation Men ID Printed Grey Trousers
42801,Women,Footwear,Shoes,Flats,Teal,Winter,2012.0,Casual,Rocia Women Teal Heels
45376,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Cobblerz Women Brown Sandals
33308,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Solid Black Jeans
27198,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress
14383,Women,Footwear,Shoes,Heels,Copper,Winter,2015.0,Casual,Catwalk Women Casual Copper Flats
25032,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Black Puffer Jacket
28506,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Woven Black Shorts
12811,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Dri-Fit Black Track Pants
9267,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts
7631,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Puma Men's Woven Navy Short
2193,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men Navy Short
13027,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc 5 Women Casual Gold Flats
28451,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Urban Yoga Women Black Track Pants
14993,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Men Stripes Grey Sweaters
18166,Girls,Apparel,Dress,Dresses,Magenta,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Purple Dress
35488,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Bata Men Remo Brown Formal Shoes
17284,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Fedral Blue Polo  Tshirt
41740,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Catwalk Women Black Wedges
15632,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Women AS Regular DF Cotton Black Track Pants
11873,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes
59120,Men,Apparel,Topwear,Jackets,Olive,Summer,2012.0,Casual,Just Natural Men Olive Jacket
34449,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
