id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,label_name
2092,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,ADIDAS Mens Polo Blue Polo T-shirt,Topwear
27834,Men,Accessories,Belts,Belts,Navy Blue,Summer,2012.0,Casual,Bulchee Men Navy Blue Leather Belt,Accessories
15116,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men TR Finish Grey Trousers,Bottomwear
15685,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers,Bottomwear
1804,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,Kalenji Men Essential Baggy Black Shorts,Bottomwear
11457,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Black Tshirts,Topwear
27006,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Navy Blue Jeggings,Bottomwear
27430,Women,Apparel,Topwear,Tshirts,Grey Melange,Summer,2018.0,Casual,Jockey Women Grey Melange T-shirt 1359,Topwear
2704,Girls,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Disney Kids Girl's White Pooh Kidswear,Dress
3818,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boy's Green Pooh Tiger Kidswear,Topwear
21179,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Stars Tread Black Flip Flops,Shoes
46541,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Timex Men Silver-Toned Dial Watch,Accessories
28500,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Urban Yoga Men Grey Track Pants,Bottomwear
15384,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013.0,Casual,Filac Men Hawai Black Slippers,Shoes
7240,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Stanton Black Shoe,Shoes
48112,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Fossil Women Brown Belt,Accessories
1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Men trackpant- male Track Pants,Bottomwear
26169,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers,Bottomwear
52759,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Fiorelli Women Chocolate Brown Leather Handbag,Accessories
22148,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Lee Cooper Men Brown Formal Shoes,Shoes
18758,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,Arrow Woman Bling Black Dress,Dress
40413,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Tonga Women White Dress,Dress
7655,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Puma Men's Lifestyle Mood Indigo Navy T-shirt,Topwear
14556,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2012.0,Casual,Vans Men Zapto Del Barco Navy Blue Casual Shoes,Shoes
43081,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Nike Women Navy Blue Track Pant,Bottomwear
6729,Men,Footwear,Sandal,Sandals,Green,Winter,2011.0,Casual,Puma Men Pumpom Olive Black Floater,Shoes
24521,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Green Printed Kurta,Topwear
6680,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Zoom Vomero 5 Grey Blue Shoe,Shoes
59897,Women,Apparel,Dress,Dresses,Yellow,Fall,2012.0,Casual,Femella Women Yellow Dress,Dress
22484,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Ethnic,Global Desi Women Printed Pink Top,Topwear
5855,Women,Accessories,Bags,Handbags,White,Summer,2011.0,Casual,ADIDAS Women Plated Handbag,Accessories
49647,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Mineral Blue & Green Printed Dress,Dress
21943,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Casual Purple Handbag,Accessories
36742,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Aza Blue Jeans,Bottomwear
13319,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Green Shirts,Topwear
45378,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Rocia Women Black Sandals,Shoes
17437,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO Sheen Women Black Dial Chronograph Watch SX006 SHN-5016D-1ADR,Accessories
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers,Bottomwear
59908,Women,Apparel,Dress,Dresses,Peach,Fall,2012.0,Casual,Femella Women Peach Dress,Dress
4984,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girls Beyonce White & Blue Dress,Dress
7783,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men Dhauti Black Track Pant,Bottomwear
47579,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black & Brown Sandals,Shoes
8482,Women,Apparel,Dress,Dresses,Cream,Fall,2011.0,Casual,Forever New Women Cream Fur Dress,Dress
43586,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Saloppette,Dress
36538,Women,Accessories,Wallets,Wallets,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Wallet,Accessories
44404,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2012.0,Sports,Force 10 Men Light Brown Training Shoes,Shoes
33170,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Oxygen Blue Top,Topwear
36669,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Paridhan Women Brown Handbag,Accessories
48469,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,French Connection Black Dress,Dress
9738,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Smart Casual,Indian Terrain Men Navy & White Checked Slim Fit Smart-Casual Shirt,Topwear
23505,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,FILA Men Aspire White Sports Shoes,Shoes
40554,Women,Accessories,Watches,Watches,Maroon,Winter,2016.0,Casual,Titan Women Maroon Dial Watch,Accessories
31124,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Pink Dress,Dress
57993,Women,Apparel,Dress,Dresses,Beige,Fall,2012.0,Casual,Latin Quarters Women Beige Dress,Dress
9785,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,Urban Yoga Women Summer Bottoms Navy Blue Track Pants,Bottomwear
18657,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Splash Black Basketball Sports Shoes,Shoes
22013,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,Accessories
25894,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Femella Women Olive Green Spaghetti Top,Topwear
34833,Women,Footwear,Shoes,Flats,Green,Summer,2012.0,Casual,ADIDAS Women Sweep Green Sandals,Shoes
16378,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Trouser,Bottomwear
59981,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate  Black & Purple Women Dress,Dress
42967,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,French Connection Men Black Wallet,Accessories
11179,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Carrera Men Leather strap dial and golden frame Brown Watches,Accessories
11134,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Dial With Steel finish frame Black Watches,Accessories
5959,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green White Blue Checked Shirt,Topwear
3239,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Puma Men White 65CC Lo Ducati Sports Shoes,Shoes
12591,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Unisex Printed Blue Tshirts,Topwear
34570,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,Dress
2634,Men,Footwear,Sandal,Sandals,Beige,Fall,2010.0,Casual,Carlton London Men Beige Strapped Sandal,Shoes
53875,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Flip Flops,Shoes
11345,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Lee Men Elvira Rinse Black Jeans,Bottomwear
57060,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Elle Women Teal Dress,Dress
41552,Men,Apparel,Topwear,Shirts,Blue,Winter,2015.0,Casual,Probase Blue & Black Checked Slim Fit Casual Shirt,Topwear
48468,Women,Apparel,Dress,Dresses,Mauve,Summer,2012.0,Casual,French Connection Mauve Dress,Dress
39074,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Arrow Sport Men White Slim Fit Shirt,Topwear
8119,Men,Accessories,Belts,Belts,Grey,Winter,2016.0,Casual,Fastrack Men Canvas Red Stitches Grey Belts,Accessories
9041,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2011.0,Formal,Buckaroo Men Moles Black Formal Shoes,Shoes
21804,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Fossil Men Spencer Brown Belt,Accessories
23807,Men,Footwear,Shoes,Casual Shoes,Maroon,Fall,2011.0,Casual,Puma Men Maroon Graphic Casual Shoes,Shoes
43672,Women,Apparel,Dress,Dresses,Peach,Summer,2012.0,Casual,ONLY Women Peach Dress,Dress
57127,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women Printed White Top,Topwear
25029,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Black Speed Fly Shorts,Bottomwear
6385,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's Future Cat Engine Black Shoe,Shoes
12190,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,Topwear
44640,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2012.0,Sports,Nike Men Orange Mercurial Victory Sports Shoes,Shoes
49630,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Mineral Blue Dress,Dress
12679,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Probase Men Solid Black Trousers,Bottomwear
26805,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Arrow Men Black Flat Front Trousers,Bottomwear
31657,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Indigo Nation Men Printed Black Shirt,Topwear
21577,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Leather Formal Shoes,Shoes
31559,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,Bottomwear
17836,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,Nike Women Solarsoft Thong Pink Slipper,Shoes
37457,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Turtle Men Black Belt,Accessories
17903,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Trainng Grey Track Pant,Bottomwear
17994,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2009.0,Sports,Puma Women Essential Skinny Navy Blue Track Pant,Bottomwear
35693,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes,Shoes
10996,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Inkfruit Men Too Drunk Brown Tshirts,Topwear
15365,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Shoes,Shoes
54550,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Global Desi Women Multi Coloured Kurta,Topwear
14352,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,Shoes
34061,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Printed White & Pink Dress,Dress
24929,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Navy Blue Dress,Dress
51355,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Light Blue Jeans,Bottomwear
50946,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Roxy Fit Jeans,Bottomwear
8483,Women,Apparel,Dress,Dresses,Blue,Fall,2011.0,Casual,Forever New Women Creme de Menthe Blue Dresses,Dress
7252,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Mepozo Distressed Brown Shoe,Shoes
41455,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Lee Cooper Men Grey Sandals,Shoes
25907,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Dress,Dress
8169,Women,Footwear,Shoes,Flats,White,Winter,2015.0,Casual,Catwalk Women Casual White Flats,Shoes
48524,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women White Dress,Dress
52683,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Morellato Men Silver Dial Watch,Accessories
16296,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Peter England Men Solid Red Polo T-Shirt,Topwear
46262,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,109F Women Beige Embroidered Top,Topwear
29039,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Men Boston Celtics Green T-shirt,Topwear
10235,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Carrera Men Hexagaon Dial Black Watches,Accessories
43658,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,ONLY Women Black Dress,Dress
49592,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels,Shoes
18044,Women,Accessories,Wallets,Wallets,Yellow,Winter,2015.0,Casual,Lino Perros Women Sequin Yellow Wallet,Accessories
2830,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men's Casual Canvas Black Shoe,Shoes
47656,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Printed Dress,Dress
47389,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Baggit Women White Handbag,Accessories
19690,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt,Topwear
36826,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Kurta,Topwear
35479,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Bata Men Tech Brown Formal Shoes,Shoes
26657,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Puma Men G. Vilas 2 Basics Blue Shoes,Shoes
24111,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Playboy Men Black Flip Flops,Shoes
10099,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fastrack Men Analogue Grey Watches,Accessories
48476,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress,Dress
39328,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Shorts,Bottomwear
35582,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Gliders Men Black Sandals,Shoes
21188,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Stars Tread Black Flip Flops,Shoes
40544,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Raga Women Black Dial Watch,Accessories
4041,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Rajasthan Royals Mens Lookalike Yellow Jersey,Topwear
15222,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Men Superstar 11 White Casual Shoes,Shoes
14284,Boys,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Kids-Boys Asphlttrl Ek Chk Dk Casual Shoe,Shoes
38839,Women,Apparel,Dress,Dresses,Olive,Summer,2012.0,Casual,Latin Quarters Women Black Printed Dress,Dress
32482,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red Polo T-shirt,Topwear
27219,Women,Apparel,Dress,Dresses,Lavender,Summer,2012.0,Casual,Doodle Kids Girl Printed Lavender Dress,Dress
41759,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Doodle Girls Navy Blue Dress,Dress
6665,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Lunarglide 2 Grey Yellow Shoe,Shoes
38784,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Woodland Men Olive Shoes,Shoes
46271,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,109F Blue A-Line Dress,Dress
20368,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Blue Check Shirt,Topwear
14451,Women,Footwear,Shoes,Heels,Multi,Summer,2012.0,Casual,Enroute Women Casual Multi Flats,Shoes
18976,Men,Apparel,Bottomwear,Track Pants,Red,Summer,2011.0,Casual,ADIDAS Originals Men Firebird Red Track Pants,Bottomwear
58505,Women,Apparel,Dress,Dresses,Off White,Fall,2012.0,Casual,Tonga Women Printed Brown Dress,Dress
53753,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,ADIDAS Men Red Shorts,Bottomwear
7775,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Converse Men's Poormn Team Black Canvas Shoe,Shoes
33976,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Check Navy Blue Dress,Dress
42841,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,French Connection Women Beige Handbag,Accessories
12613,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Ed Hardy Men Printed Black Tshirts,Topwear
45603,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,Shoes
52656,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Mod-acc Women Beige Handbag,Accessories
41939,Women,Footwear,Flip Flops,Flip Flops,Beige,Winter,2012.0,Casual,iPanema Women Beige Flip Flops,Shoes
20461,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Baggit Women Golmaal Taj White Handbag,Accessories
31956,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Ring Leader Low Black Sports Shoes,Shoes
17691,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Vans Men Chukka Low Navy Blue Casual Shoes,Shoes
12560,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Men Printed Blue Tshirts,Topwear
58494,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Casual,Tonga Women Purple Dress,Dress
47587,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Ethnic,Portia Women Gold Flats,Shoes
41426,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Trousers,Bottomwear
27000,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,Bottomwear
40742,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Converse Unisex Black Flip Flops,Shoes
13226,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Brown Tshirts,Topwear
11951,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Ganuchi Men Blue Shoes,Shoes
22825,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,Shoes
43373,Men,Footwear,Shoes,Sports Shoes,White,Summer,2013.0,Sports,Reebok Men White Spectra Run Sports Shoes,Shoes
48497,Women,Apparel,Bottomwear,Trousers,Black,Winter,2011.0,Casual,French Connection Women Black Trousers,Bottomwear
26372,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow Woman Check Grey Trousers,Bottomwear
51465,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Tonga Women Teal Dress,Dress
13472,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Dress,Dress
33169,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Sepia Women Yellow Top,Topwear
43510,Women,Apparel,Dress,Dresses,Maroon,Fall,2012.0,Casual,French Connection Women Maroon Knitted Dress,Dress
46563,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Watch,Accessories
14364,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Casual Blue Flats,Shoes
57052,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Elle Women Blue Dress,Dress
29158,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,United Colors of Benetton Women Green Dress,Dress
42113,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Track Pants,Bottomwear
9095,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men's Schelse Navy Blue Shorts,Bottomwear
17075,Women,Accessories,Belts,Belts,Navy Blue,Winter,2015.0,Casual,Lino Perros Women Weaved  Navy Blue Belt,Accessories
7902,Men,Apparel,Bottomwear,Shorts,Brown,Fall,2011.0,Casual,Proline Men Brown & Blue Checked Shorts,Bottomwear
47557,Women,Footwear,Shoes,Heels,Charcoal,Winter,2012.0,Casual,Portia Women Charcoal & Silver Flats,Shoes
11856,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,Playboy Men Casual Red Slippers,Shoes
36907,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Men Brown Carson Wallet,Accessories
57434,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015.0,Casual,Angry Birds Women Blue T-shirt,Topwear
50958,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Jeans,Bottomwear
22157,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lee Cooper Men Black Casual Shoes,Shoes
37559,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Madagascar3 Girls Green Shorts,Bottomwear
43513,Women,Apparel,Dress,Dresses,Orange,Summer,2012.0,Casual,French Connection Women Orange Dress,Dress
3011,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Lee Men Edward White Shirt,Topwear
14457,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Enroute Women Black Ballerinas,Shoes
44932,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,Bottomwear
44585,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017.0,Casual,Lee Men Black Skinny Fit Jeans,Bottomwear
7395,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men's Casual Grey Shoe,Shoes
28474,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Urban Yoga Women Pink Top,Topwear
9596,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Scul White Shirts,Topwear
12216,Men,Apparel,Bottomwear,Trousers,Green,Summer,2013.0,Formal,Basics Men Green Trousers,Bottomwear
